SubmissionNumber,FacilityID,FacilityName,Media,Chemical,Score,ScoreCategory,PoundsReleased,PoundsPT,Population,SubmissionYear
4621554.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Polycyclic aromatic compounds,16592.8,2.0,337.0,337.0,5312738.19941,2019.0
4621558.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Mercury,7.77763,4.0,9.0,9.0,5312738.19941,2019.0
4621560.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,"1,2,4-Trimethylbenzene",0.16595,2.0,14.0,14.0,5312738.19941,2019.0
4621560.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,"1,2,4-Trimethylbenzene",1.19809,4.0,329.0,329.0,5312738.19941,2019.0
4631324.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Benzene,12036.0,4.0,6002.0,6002.0,5312738.19941,2019.0
4631324.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Benzene,112122.0,2.0,14423.0,14423.0,5312738.19941,2019.0
4689254.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,"1,2,4-Trimethylbenzene",1.04701,4.0,285.0,285.0,5382498.53434,2020.0
4689254.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,"1,2,4-Trimethylbenzene",0.190002,2.0,16.0,16.0,5382498.53434,2020.0
4689256.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Benzene,11512.6,4.0,5688.0,5688.0,5382498.53434,2020.0
4689256.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Benzene,91811.5,2.0,11767.0,11767.0,5382498.53434,2020.0
4689267.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Mercury,5.94877,4.0,6.82,6.82,5382498.53434,2020.0
4689272.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Polycyclic aromatic compounds,16622.9,2.0,337.88,337.88,5382498.53434,2020.0
4689272.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Polycyclic aromatic compounds,0.186167,4.0,0.01,0.01,5382498.53434,2020.0
4752979.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,"1,2,4-Trimethylbenzene",0.214156,2.0,18.0,18.0,5452840.01831,2021.0
4752979.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,"1,2,4-Trimethylbenzene",1.09332,4.0,295.0,295.0,5452840.01831,2021.0
4752986.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Benzene,109104.0,2.0,13931.0,13931.0,5452840.01831,2021.0
4752986.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Benzene,10768.1,4.0,5271.0,5271.0,5452840.01831,2021.0
4752992.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Mercury,6.16285,4.0,7.0,7.0,5452840.01831,2021.0
4752995.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Polycyclic aromatic compounds,17010.3,2.0,346.0,346.0,5452840.01831,2021.0
4857283.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,"1,2,4-Trimethylbenzene",1.00953,4.0,270.0,270.0,5523605.85184,2022.0
4857283.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,"1,2,4-Trimethylbenzene",0.274182,2.0,23.0,23.0,5523605.85184,2022.0
4857438.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Benzene,99858.2,2.0,12702.0,12702.0,5523605.85184,2022.0
4857438.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Benzene,9872.66,4.0,4788.0,4788.0,5523605.85184,2022.0
4857439.0,77017LYNDL12000,HOUSTON REFINING LP,1.0,Polycyclic aromatic compounds,16901.4,2.0,344.0,344.0,5523605.85184,2022.0
4857441.0,77017LYNDL12000,HOUSTON REFINING LP,2.0,Mercury,6.22049,4.0,7.0,7.0,5523605.85184,2022.0
4458279.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,2.0,Mercury compounds,0.147974,4.0,14.9,14.9,594980.0,2017.0
4493734.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,2.0,Mercury compounds,0.239135,4.0,23.7,23.7,606958.0,2018.0
4600466.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,2.0,Mercury compounds,0.203957,4.0,19.9,19.9,618937.0,2019.0
4671965.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,1.0,Mercury compounds,0.0372498,2.0,0.3,0.3,630916.0,2020.0
4671965.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,2.0,Mercury compounds,0.184223,4.0,17.7,17.7,630916.0,2020.0
4737882.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,2.0,Mercury compounds,0.154463,4.0,14.6,14.6,643394.0,2021.0
4832557.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,2.0,Mercury compounds,0.176431,4.0,16.4,16.4,656145.0,2022.0
4832557.0,32177SMNLGUSHWY,SEMINOLE GENERATING STATION,1.0,Mercury compounds,0.0373505,2.0,0.3,0.3,656145.0,2022.0
4467653.0,41008DWCRNUSHIG,DOW SILICONES CORP,,Mercury,,,,,,2017.0
4517918.0,41008DWCRNUSHIG,DOW SILICONES CORP,,Mercury,,,,,,2018.0
4631288.0,41008DWCRNUSHIG,DOW SILICONES CORP,,Mercury,,,,,,2019.0
4683929.0,41008DWCRNUSHIG,DOW SILICONES CORP,,Mercury,,,,,,2020.0
4753115.0,41008DWCRNUSHIG,DOW SILICONES CORP,,Mercury,,,,,,2021.0
4806144.0,41008DWCRNUSHIG,DOW SILICONES CORP,,Mercury,,,,,,2022.0
4443759.0,41056DRVLMROUTE,CARMEUSE LIME & STONE MAYSVILLE FACILITY,2.0,Mercury compounds,0.124059,4.0,5.8,5.8,132233.0,2017.0
4480811.0,41056DRVLMROUTE,CARMEUSE LIME & STONE MAYSVILLE FACILITY,2.0,Mercury compounds,0.116099,4.0,5.45,5.45,131944.0,2018.0
4606261.0,41056DRVLMROUTE,CARMEUSE LIME & STONE MAYSVILLE FACILITY,2.0,Mercury compounds,0.0619501,4.0,2.92,2.92,131654.0,2019.0
4866536.0,41056DRVLMROUTE,CARMEUSE LIME & STONE MAYSVILLE FACILITY,2.0,Mercury compounds,0.0704125,4.0,3.32,3.32,132239.0,2022.0
4463200.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Mercury compounds,0.473509,4.0,103.0,103.0,197441.0,2017.0
4463202.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Polycyclic aromatic compounds,0.631022,4.0,7.0,7.0,197441.0,2017.0
4535633.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Polycyclic aromatic compounds,0.626475,4.0,7.0,7.0,196587.0,2018.0
4550865.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Mercury compounds,0.438411,4.0,96.0,96.0,196587.0,2018.0
4613225.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Mercury compounds,0.435492,4.0,96.0,96.0,195734.0,2019.0
4705061.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Mercury compounds,0.184745,4.0,41.0,41.0,194881.0,2020.0
4748966.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Mercury compounds,0.143831,4.0,32.0,32.0,194790.0,2021.0
4844740.0,45620MRCNL7397N,GAVIN POWER LLC,2.0,Mercury compounds,0.296624,4.0,66.0,66.0,195141.0,2022.0
4454790.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,"1,2,4-Trimethylbenzene",12.7841,2.0,5300.0,5300.0,411344.0,2017.0
4454790.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,"1,2,4-Trimethylbenzene",4.81178,4.0,3300.0,3300.0,411344.0,2017.0
4454794.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,Benzene,7228.42,2.0,5300.0,5300.0,411344.0,2017.0
4454794.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Benzene,4724.62,4.0,6000.0,6000.0,411344.0,2017.0
4454839.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Mercury compounds,74.6064,4.0,220.0,220.0,411344.0,2017.0
4454851.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Polycyclic aromatic compounds,1021.24,4.0,130.0,130.0,411344.0,2017.0
4454851.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,Polycyclic aromatic compounds,876.113,2.0,71.0,71.0,411344.0,2017.0
4534918.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,"1,2,4-Trimethylbenzene",4.92922,4.0,3400.0,3400.0,412178.0,2018.0
4534918.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,"1,2,4-Trimethylbenzene",11.4244,2.0,4800.0,4800.0,412178.0,2018.0
4534921.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,Benzene,6469.6,2.0,4800.0,4800.0,412178.0,2018.0
4534921.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Benzene,12535.6,4.0,16000.0,16000.0,412178.0,2018.0
4534942.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Mercury compounds,67.4845,4.0,200.0,200.0,412178.0,2018.0
4534952.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Polycyclic aromatic compounds,1325.82,4.0,170.0,170.0,412178.0,2018.0
4534952.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,Polycyclic aromatic compounds,279.35,2.0,23.0,23.0,412178.0,2018.0
4572388.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,"1,2,4-Trimethylbenzene",11.5055,2.0,4900.0,4900.0,413011.0,2019.0
4572388.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,"1,2,4-Trimethylbenzene",5.90984,4.0,4100.0,4100.0,413011.0,2019.0
4572396.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Benzene,5768.38,4.0,7400.0,7400.0,413011.0,2019.0
4572396.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,Benzene,6925.43,2.0,5200.0,5200.0,413011.0,2019.0
4572435.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),,Mercury compounds,,,,,,2019.0
4572456.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),1.0,Polycyclic aromatic compounds,442.213,2.0,37.0,37.0,413011.0,2019.0
4572456.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,Polycyclic aromatic compounds,689.049,4.0,89.0,89.0,413011.0,2019.0
4697071.0,77701BMNTREASTE,EXXONMOBIL OIL BEAUMONT REFINERY (PART),2.0,"1,2,4-Trimethylbenzene",6.16224,4.0,4300.0,4300.0,413845.0,2020.0
